pcc: 0.9985630745732188
rmse: 3252.420935395663
baseline_rmse0: 3494.7353669615445
baseline_rmse1: 4187.912309017818
Code,Name,Pred,Actual,Label
003300,한일홀딩스,11342,11150,32
082920,비츠로셀,18109,17520,56
034950,한국기업평가,77203,77800,12
029960,코엔텍,7178,7150,12
217270,넵튠,6911,6810,76
001940,KISCO홀딩스,21863,21300,50
007690,국도화학,36414,37600,12
030520,한글과컴퓨터,12818,12360,76
050890,쏠리드,6085,6040,25
027410,BGF,3325,3400,90
002030,아세아,172962,171000,64
016800,퍼시스,29948,29250,51
083310,엘오티베큠,24444,22300,74
323990,박셀바이오,22040,20958,48
102710,이엔에프테크놀로지,20300,19500,74
340570,티앤엘,43993,43300,56
005810,풍산홀딩스,31523,31400,97
267980,매일유업,45066,45050,12
122640,예스티,14285,13940,74
038500,삼표시멘트,3237,3175,51
071970,STX중공업,9472,10600,95
304100,솔트룩스,23575,21600,39
039840,디오,24459,24000,48
060150,인선이엔티,7539,7350,56
060720,KH바텍,15821,15110,74
033100,제룡전기,23034,22300,93
108490,로보티즈,21291,21000,68
104830,원익머트리얼즈,27537,26650,74
060980,HL홀딩스,32677,32800,12
003920,남양유업,471000,477000,30
029530,신도리코,32233,32400,12
002320,한진,19561,19380,64
298000,효성화학,88751,88800,56
097230,HJ중공업,3448,3525,14
004700,조광피혁,49486,49850,90
061970,LB세미콘,6585,6310,74
041830,인바디,23147,22500,71
025320,시노펙스,3968,3840,90
243840,신흥에스이씨,42021,39250,19
042600,새로닉스,28836,25800,19
025770,한국정보통신,8611,8580,75
054950,제이브이엠,29914,30000,48
206650,유바이오로직스,10190,9650,48
214680,디알텍,4336,4020,48
094480,갤럭시아머니트리,4758,4665,76
000430,대원강업,5315,5050,94
036620,감성코퍼레이션,3650,3660,32
008490,서흥,28739,28550,32
088260,이리츠코크렙,4925,4920,31
035600,KG이니시스,10863,10630,56
265520,AP시스템,17583,17000,74
077360,덕산하이메탈,7116,6870,74
035890,서희건설,1367,1350,51
950130,엑세스바이오,9124,9220,37
089980,상아프론테크,19912,19050,56
058430,포스코스틸리온,52672,50000,97
00088K,한화3우B,13505,13470,12
002960,한국쉘석유,230103,229000,12
095720,웅진씽크빅,2472,2445,82
251970,펌텍코리아,26608,26050,65
034830,한국토지신탁,1183,1180,12
036420,콘텐트리중앙,11423,11410,16
084010,대한제강,13149,13210,0
297890,HB솔루션,5195,4930,91
126700,하이비젼시스템,18467,18210,74
005500,삼진제약,21451,20850,48
013120,동원개발,3248,3250,8
314930,바이오다인,47790,46550,3
072710,농심홀딩스,64462,64300,12
058820,CMG제약,2125,2110,48
102940,코오롱생명과학,27903,27450,52
013890,지누스,17659,18029,12
017390,서울가스,62761,61400,59
051905,LG생활건강우,162870,168200,65
282880,코윈테크,33946,30850,28
317330,덕산테코피아,20280,19180,74
232140,와이아이케이,3594,3390,74
136480,하림,2685,2835,98
006390,한일현대시멘트,15835,15570,51
330860,네패스아크,19930,19160,74
230360,에코마케팅,10802,10760,32
094360,칩스앤미디어,18874,17600,74
003960,사조대림,27481,27500,40
001880,DL건설,12372,12500,51
00104K,CJ4우(전환),65137,67700,65
001510,SK증권,598,598,90
080160,모두투어,15994,15530,65
138580,비즈니스온,14697,15040,96
217820,원익피앤이,7209,7340,55
334970,프레스티지바이오로직스,4776,4610,41
059090,미코,9423,8890,74
053210,스카이라이프,6154,6100,44
051360,토비스,16937,16840,32
001790,대한제당,3143,3190,36
084650,랩지노믹스,3628,3520,37
003800,에이스침대,25189,24850,0
001780,알루코,2953,2900,22
307750,국전약품,5871,5890,13
108230,톱텍,8328,7930,32
263720,디앤씨미디어,18995,18420,76
092220,KEC,1385,1331,74
078160,메디포스트,7400,7300,48
001630,종근당홀딩스,52278,52100,48
051500,CJ프레시웨이,21106,21800,32
216080,제테마,17535,16580,48
007570,일양약품,13849,13840,48
048530,인트론바이오,6411,7130,48
138490,코오롱플라스틱,7178,7060,22
031330,에스에이엠티,2671,2600,74
060370,LS마린솔루션,10941,10250,94
357550,석경에이티,50118,47550,20
036530,SNT홀딩스,15449,15550,12
009680,모토닉,8537,8480,90
115450,HLB테라퓨틱스,3227,3190,23
122900,아이마켓코리아,7991,8070,12
104700,한국철강,6377,6370,0
071320,지역난방공사,24110,23850,32
023410,유진기업,3696,3875,51
036030,케이티알파,5491,5410,52
026890,스틱인베스트먼트,6693,6430,90
126340,비나텍,45584,42950,63
102460,이연제약,14982,14770,48
074610,이엔플러스,4000,4500,5
077970,STX엔진,11669,11930,95
001500,현대차증권,8412,8360,12
037270,YG PLUS,4331,4290,16
005390,신성통상,2111,2085,32
084110,휴온스글로벌,20940,20700,48
090360,로보스타,25434,24750,68
002150,도화엔지니어링,9568,8210,89
045100,한양이엔지,14873,14470,55
008350,남선알미늄,2033,2020,90
252990,샘씨엔에스,5292,5070,74
040300,YTN,7946,7970,27
034810,해성산업,7502,7350,52
205470,휴마시스,2184,2205,37
000020,동화약품,9712,9570,48
322000,HD현대에너지솔루션,24053,23250,20
018470,조일알미늄,2140,2105,97
100120,뷰웍스,29811,29050,90
049950,미래컴퍼니,29153,26800,74
024720,한국콜마홀딩스,6785,7210,65
226320,잇츠한불,12016,12890,65
382840,원준,17337,15790,28
033160,엠케이전자,12147,11740,74
217330,싸이토젠,13803,13400,41
099320,쎄트렉아이,27605,26950,43
100790,미래에셋벤처투자,4763,4615,52
114810,한솔아이원스,8648,8370,74
298540,더네이쳐홀딩스,21553,22250,65
001460,BYC,360197,360000,2
093640,케이알엠,10250,10300,71
315640,딥노이드,20547,19510,71
064260,다날,4058,4010,76
037560,LG헬로비전,3489,3545,63
006220,제주은행,10239,10600,24
016580,환인제약,13555,13460,48
086390,유니테스트,12065,11580,74
005160,동국산업,4951,4695,28
363280,티와이홀딩스,5559,5440,8
027360,아주IB투자,2155,2150,90
005389,현대차3우B,101648,101900,66
030530,원익홀딩스,3329,3180,74
053080,케이엔솔,27470,26300,52
285490,노바텍,24831,24150,73
297090,씨에스베어링,10123,10650,20
092040,아미코젠,12872,12630,48
230240,에치에프알,19275,19000,25
092070,디엔에프,18300,18120,74
080220,제주반도체,4328,4115,74
356860,티엘비,24583,24200,91
071055,한국금융지주우,40313,41300,12
075580,세진중공업,4551,4670,14
053030,바이넥스,7806,7530,48
096760,JW홀딩스,3302,3210,83
204620,글로벌텍스프리,5363,5430,65
123860,아나패스,22382,21600,28
051370,인터플렉스,10206,9770,91
041020,폴라리스오피스,4722,4285,39
090710,휴림로봇,1331,1274,68
272550,삼양패키징,15677,15480,32
053690,한미글로벌,28318,23450,89
052400,코나아이,18480,18600,70
078070,유비쿼스홀딩스,12509,12200,25
213500,한솔제지,10216,10190,12
